#OTU ID	Sample_1	Sample_2	Sample_3	Sample_4	Sample_5	Sample_6	Sample_7	Sample_8	Sample_9	Sample_10	Sample_11	Sample_12	Sample_13	Sample_14	Sample_15	Sample_16	Sample_17	Sample_18	Sample_19	Sample_20	Sample_21	Sample_22	Sample_23	Sample_24	Sample_25	Sample_26	Sample_27	Sample_28	Sample_29	Sample_30	Sample_31	Sample_32	Sample_33	Sample_34	Sample_35	Sample_36	Sample_37	Sample_38	Sample_39	Sample_40	Sample_41	Sample_42	Sample_43	Sample_44	Sample_45	Sample_46	Sample_47	Sample_48	Sample_49	Sample_50	Sample_51	Sample_52	Sample_53	Sample_54	Sample_55	Sample_56	Sample_57	Sample_58	Sample_59	Sample_60	Sample_61	Sample_62	Sample_63	Sample_64	Sample_65	Sample_66	Sample_67	Sample_68	Sample_69	Sample_70	Sample_71	Sample_72	Sample_73	Sample_74	Sample_75	Sample_76	Sample_77	Sample_78	Sample_79	Sample_80	Sample_81	Sample_82	Sample_83	Sample_84	Sample_85	Sample_86	Sample_87	Sample_88	Sample_89	Sample_90	Sample_91	Sample_92	Sample_93	Sample_94	Sample_95	Sample_96	Sample_97	Sample_98	Sample_99	Sample_100	Sample_101	Sample_102	Sample_103	Sample_104	Sample_105	Sample_106	Sample_107	Sample_108	Sample_109	Sample_110	Sample_111	Sample_112	Sample_113	Sample_114	Sample_115	Sample_116	Sample_117	Sample_118	Sample_119	Sample_120	Sample_121	Sample_122	Sample_123	Sample_124	Sample_125	Sample_126	Sample_127	Sample_128	Sample_129	Sample_130	Sample_131	Sample_132	Sample_133	Sample_134	Sample_135	Sample_136	Sample_137	Sample_138	Sample_139	Sample_140	Sample_141	Sample_142	Sample_143	Sample_144	Sample_145	Sample_146	Sample_147	Sample_148	Sample_149	Sample_150	Sample_151	Sample_152	Sample_153	Sample_154	Sample_155	Sample_156	Sample_157	Sample_158	Sample_159	Sample_160	Sample_161	Sample_162	Sample_163	Sample_164	Sample_165	Sample_166	Sample_167	Sample_168	Sample_169	Sample_170	Sample_171	Sample_172	Sample_173	Sample_174	Sample_175	Sample_176	Sample_177	Sample_178	Sample_179	Sample_180	Sample_181	Sample_182	Sample_183	Sample_184	Sample_185	Sample_186	Sample_187	Sample_188	Sample_189	Sample_190	Sample_191	Sample_192	Sample_193	Sample_194	Sample_195	Sample_196	Sample_197	Sample_198	Sample_199	Sample_200	Sample_201	Sample_202	Sample_203	Sample_204	Sample_205	Sample_206	Sample_207	Sample_208	Sample_209	Sample_210	Sample_211	Sample_212	Sample_213	Sample_214	Sample_215	Sample_216	Sample_217	Sample_218	Sample_219	Sample_220	Sample_221	Sample_222	Sample_223	Sample_224	Sample_225	Sample_226	Sample_227	Sample_228	Sample_229	Sample_230	Sample_231	Sample_232	Sample_233	Sample_234	Sample_235	Sample_236	Sample_237	Sample_238	Sample_239	Sample_240	Sample_241	Sample_242	Sample_243	Sample_244	Sample_245	Sample_246	Sample_247	Sample_248	Sample_249	Sample_250	Sample_251	Sample_252	Sample_253	Sample_254	Sample_255	Sample_256	Sample_257	Sample_258	Sample_259	Sample_260	Sample_261	Sample_262	Sample_263	Sample_264	Sample_265	Sample_266	Sample_267	Sample_268	Sample_269	Sample_270	Sample_271	Sample_272	Sample_273	Sample_274	Sample_275	Sample_276	Sample_277	Sample_278	Sample_279	Sample_280	Sample_281	Sample_282	Sample_283	Sample_284	Sample_285	Sample_286	Sample_287	Sample_288	Sample_289	Sample_290	Sample_291	Sample_292	Sample_293	Sample_294	Sample_295	Sample_296	Sample_297	Sample_298	Sample_299	Sample_300
Species_76	0	0	0	0	0	0	0	0	383076	106485	22920	6486	0	0	0	0	0	0	298329	0	3140	54564	0	0	58	0	2860	124021	0	0	0	0	0	0	0	0	0	8604	0	115723	8995	0	0	0	0	42357	0	56322	0	1587	0	71964	0	0	2323	9874	0	349	0	9936	13619	0	4561	0	15374	0	0	0	85088	44446	0	76401	0	0	0	0	0	0	0	20831	960	0	37484	0	6744	27879	25849	0	288664	0	272527	0	4224	15247	0	0	0	0	0	0	64052	0	0	0	14643	0	0	0	0	0	0	0	0	187499	0	0	0	0	0	0	0	0	234	0	0	54439	0	0	0	44313	71941	0	254	0	0	29617	0	7510	0	0	0	0	0	0	1491	0	0	1771	0	5244	0	2897	0	28403	0	527	0	0	0	0	0	0	0	0	19154	0	0	0	493	568	0	0	118	0	0	0	0	2659	0	0	953	3801	4200	0	4578	3037	0	0	0	0	478	5655	35281	0	46336	0	0	0	1793	0	0	446074	3971	185466	0	0	0	0	818	479	0	0	0	394821	74603	0	0	40287	0	0	1204247	161428	4005	0	12155	37285	0	0	4266	0	0	420	0	0	0	7522	942375	0	0	0	51397	0	0	0	184324	25161	0	386204	0	0	0	0	0	0	0	0	0	0	0	33449	0	176045	66902	1537	0	0	0	0	0	1289	29517	18108	0	2086	121941	29774	0	4019	0	0	0	0	307442	302	0	0	823	0	0	0	4725	579788	0	0	0	0	7828	0	165811	62113
Species_77	0	0	0	0	0	0	98	0	0	1013	0	0	0	0	0	0	0	7569	0	5180	0	384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	601	0	147	0	0	7279	0	0	0	0	0	0	0	0	0	0	834	0	0	0	0	0	0	0	0	280	766	0	0	0	0	0	0	0	0	11597	0	0	0	0	247	0	516	0	329	0	0	36	0	102	0	2373	0	0	0	2449	0	0	0	0	0	0	0	0	6265	0	0	0	0	0	0	0	888	0	1290	0	0	0	0	0	639	0	0	0	0	0	0	0	0	0	0	0	0	380	0	0	0	254	0	0	0	0	0	0	2827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7079	0	0	0	0	2820	0	0	0	0	0	0	0	0	0	0	840	1941	0	0	0	767	0	649	0	0	0	0	0	0	0	0	0	2241	0	0	0	0	0	0	0	0	1442	0	0	0	0	0	0	0	0	1215	0	0	0	0	0	0	0	0	0	978	0	0	0	0	0	0	0	0	1234	0	0	0	0	0	0	0	0	0	0	0	4478	0	0	0	0	0	0	0	0	0	0	0	0	3879	0	0	0	0	0	0	0	0	0	0	0	1527	0	0	0	0	0	0	9526	0	993	0	1196	0	0	0	3859	0	0	0	0	0	467	0	0	0	0	0	1343
Species_78	0	0	7178	0	0	0	58119	134570	13090	0	0	0	740	0	0	0	0	2481	0	0	0	5854	0	43737	53633	13389	0	855	0	0	0	0	11645	25447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24492	0	46377	17710	0	56323	0	0	0	0	0	0	0	0	26217	128705	0	0	0	0	0	0	86575	0	5738	55919	15699	0	0	0	0	12095	64553	0	31500	0	0	0	0	3999	0	0	0	871301	0	0	0	0	13619	156192	84373	0	46938	0	0	533086	0	1106	8896	0	0	0	30779	0	0	0	18909	15643	134897	0	0	0	9347	0	0	126824	0	0	0	0	44782	0	22412	902	0	13560	0	4296	20153	0	0	106978	2857	0	17694	0	0	0	0	0	0	0	0	0	10502	0	0	300920	10350	0	72276	95	0	709010	327790	0	0	12985	0	32943	1862	0	0	0	0	2597	0	0	0	17751	15424	0	5533	24806	27905	44873	0	0	0	0	13954	0	258	0	0	21692	2567	0	0	21727	0	6776	0	30403	0	3741	0	0	104	0	0	0	0	36479	0	74351	5135	1978	3704	0	0	18947	0	0	0	202	3139	0	0	5743	0	94381	0	0	0	0	0	19410	0	9252	4684	32167	0	51282	0	24706	0	212628	0	157175	19020	1561	445035	0	0	3689	0	0	0	0	0	98093	0	0	10280	0	0	3439	30381	17675	0	272242	0	0	3994	53830	2933	73354	103447	0	0	3612	98	0	105454	0	0	0	0	449	15195	0	0	0	0	6893	0	5190
Species_79	0	0	1411	0	0	0	0	0	14978	0	0	0	0	0	0	0	0	0	14505	0	8565	21307	0	0	40781	0	0	6319	0	0	0	0	24214	18464	0	0	0	0	0	0	82024	0	0	0	0	6172	756	0	0	0	0	0	0	0	1689	0	0	0	0	0	0	0	4609	0	0	0	0	2344	312017	0	0	0	0	221	0	0	24850	0	0	6763	0	0	0	0	0	0	0	0	36554	0	392820	1289	0	0	0	0	0	0	0	8570	37295	7426	0	0	0	0	0	8576	0	0	0	2382	0	0	7685	0	0	6223	0	0	2822	0	0	0	0	50188	0	5018	0	0	0	0	0	0	0	34515	0	22344	42126	29189	60584	0	0	0	47084	0	0	10172	0	0	2033	21118	0	0	0	169	0	0	0	15654	0	0	0	0	0	203134	32460	0	0	0	0	3858	0	569	0	0	0	0	0	0	0	0	40407	0	5763	0	0	0	0	0	18282	0	12062	0	0	0	0	0	20502	0	21243	43718	0	13606	0	0	0	0	0	1201	0	0	0	0	0	24809	0	0	0	0	31098	7595	0	0	27896	0	0	8209	15865	0	0	9446	0	0	0	0	3976	0	0	0	0	4841	10639	0	6907	14106	0	150774	0	111144	1337	58788	33723	23239	72840	0	71964	0	0	10040	0	0	0	29345	0	0	0	0	0	18889	28233	0	0	0	5899	5425	0	0	0	39134	1724	0	185	0	0	0	2070	0	0	0	0	0	18468	0	0	0	0	63741	5225	81123
Species_80	198535	0	0	0	0	0	8535	0	14738	0	0	0	0	0	0	1175	0	0	2252	0	0	0	0	8633	0	0	0	4831	0	0	0	0	0	20435	726	0	9763	0	9335	0	0	0	0	0	11733	3782	0	0	0	0	0	11298	0	0	0	0	1360	0	0	0	0	2465	0	0	38294	0	0	0	18018	0	7335	0	0	0	0	0	28196	26140	11862	0	3041	0	0	0	0	1076	0	0	11121	0	0	0	0	0	2251	2395	0	0	0	3112	9174	0	0	0	0	0	0	180481	0	0	0	0	0	0	0	0	68190	0	0	0	0	0	0	0	0	3559	2722	0	0	0	43911	2462	6559	0	0	0	5713	7527	0	25155	0	0	0	0	7416	17069	0	0	0	0	0	138501	0	0	0	1186	3746	0	0	0	0	0	0	0	1134	0	0	114559	0	0	1537	0	0	0	0	0	0	0	0	0	0	0	0	0	4402	0	0	0	0	0	0	112193	0	0	0	0	0	0	0	0	0	11034	35710	3144	0	0	0	2550	0	0	6929	1358	0	8790	0	0	1139	0	0	0	4796	0	0	0	0	0	6874	5994	34010	0	0	0	0	1818	0	0	1572	10370	0	79122	37855	13874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7294	0	0	30002	0	0	0	0	0	0	0	0	0	0	0	10807	5426	0	0	0	0	0	0	0	535	1026	0	0	0	0	0	0	0	18084	0	0	0	223520	0	0	0
Species_81	0	0	1192	27235	0	4270	1876	615	0	5454	70156	2781	0	2114	0	21609	0	0	0	2301	0	0	0	1106	211	0	0	0	0	8964	0	0	19282	95	0	0	45	0	3662	0	2030	4897	315	2632	12948	969	553	0	0	2060	0	860	19177	0	0	0	0	0	0	23864	1107	22937	27329	0	4863	0	4486	18862	1240	0	3229	0	0	0	1136	5525	89	2125	2944	384	605	15558	0	0	0	4448	265	0	16258	0	14933	0	16545	4604	441	0	0	0	0	0	0	3349	36491	5945	0	6730	0	4968	28852	427	1053	227	5023	570	44277	0	0	0	0	0	7610	0	85	280	2517	27582	2813	8801	1407	4481	204932	29298	0	0	16206	6301	1614	689	0	0	1504	0	1865	25572	7405	154150	2866	0	0	58962	9125	14884	0	2628	0	0	0	0	0	8143	0	0	0	2588	6044	35471	61047	0	0	0	0	1216	0	467	0	8386	0	0	0	0	2629	53066	569	0	3504	4055	403	7960	3476	1381	915	93	1359	0	7176	28157	820	2834	22033	0	87024	376	0	3835	0	0	268	1795	14590	0	2777	0	0	0	1160	513	0	40330	2095	0	395	834	0	2273	0	17677	0	0	0	21161	0	1770	0	106004	0	16399	0	64001	2481	0	4161	0	0	406	176	0	0	1213	3101	0	0	38000	941	0	92	88973	531	4726	4007	819	0	3835	15533	0	0	0	646	6795	0	8355	10177	942	0	22013	0	0	22683	1366	1520	61744	7020	486	0	852	24498	12125	932	10059	0	18533	1215	40117	0	47452	0	0	2434	0	92	1085
Species_82	0	0	0	0	0	2249	1978	0	0	3872	298	1162	0	0	0	0	0	0	0	1505	0	0	0	1455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5249	6886	0	5622	0	1386	0	0	388	0	0	0	0	0	0	394	1080	1303	0	0	0	2569	0	0	0	0	0	2588	0	0	2658	0	0	0	0	0	0	721	0	0	1313	0	2896	0	0	0	0	0	0	0	0	927	0	2349	0	974	13773	0	0	0	0	0	0	0	1432	0	11710	307	0	881	428	0	0	0	6719	0	0	0	0	0	0	0	0	0	2047	0	4204	0	0	0	0	1943	0	1630	0	0	156	0	0	0	0	246	0	0	0	0	0	0	0	0	2499	0	1341	0	0	0	0	0	0	0	0	2622	0	0	1955	0	244	0	0	0	0	2407	0	0	0	0	0	0	1304	0	0	5281	1585	0	0	515	2433	0	809	726	84	0	1503	0	0	0	0	0	0	368	0	0	0	0	151	0	0	0	0	160	0	0	0	0	0	0	0	2561	0	0	0	0	0	0	1151	2371	10034	1366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	650	0	0	0	0	0	0	0	0	1697	527	0	3484	0	0	157	0	0	1449	5420	0	0	0	0	0	0	5628	9978	912	4265	1715	0	0	11556	0	0	12872	0	585	0	1575	0	0	0	3355	0	967	3068	0	0	0	0	0	305	365	0	0
Species_83	0	0	0	0	0	0	10714	0	21091	0	17583	136	0	0	0	0	0	0	2722	314	0	0	0	0	97	86562	0	0	0	0	0	0	0	2067	0	0	0	0	7682	0	638	2652	0	0	14041	75	0	3168	0	0	0	5689	760	0	221	0	0	0	1072	7028	9372	0	18025	0	4378	0	103	20856	1242	4745	0	0	0	836	0	9716	2718	13389	2794	0	0	15480	0	0	231	0	0	0	20347	0	11017	1521	347	11145	20190	2001	0	0	0	14571	0	0	0	6125	1391	0	0	13598	119457	1069	2925	2911	0	0	0	0	2529	0	0	4075	74202	0	72	0	0	0	0	58864	0	3937	34555	27183	0	0	0	545	3672	102	3647	3380	860	0	0	89141	322	16185	0	0	0	0	0	21990	0	0	0	0	0	0	0	8467	0	0	0	556	0	7060	0	0	0	1096	16288	103	0	0	0	0	0	5960	0	0	27938	0	0	0	0	7010	11035	260	0	0	137	8656	0	0	2012	0	1558	0	37228	340	0	0	97	2272	0	0	0	198	0	0	4328	8156	0	0	303	0	44927	0	1829	776	9842	0	6441	2473	666	0	36035	385	19131	0	0	0	0	654	0	0	6865	41145	9280	0	513	1751	0	6051	0	7368	0	0	0	0	0	0	839	786	0	0	353	0	0	66	0	1228	141166	1319	0	0	0	9906	0	6608	341	6100	0	265	1263	0	0	0	13777	36945	38826	0	0	5852	0	5041	0	28674	0	0	5467	69	1033	0	0	0	18993	5109	0	0
Species_84	0	0	0	5394	0	0	7266	0	0	0	0	474370	0	0	0	90433	0	0	0	0	0	0	0	13741	0	531	0	23993	0	0	0	0	0	0	0	0	9870	0	0	0	14857	0	0	0	0	21035	0	0	15381	23096	0	0	0	0	91023	0	0	0	11460	0	0	0	0	0	0	0	0	0	0	0	39820	0	0	0	0	5620	0	88	0	0	39431	0	5850	0	0	0	0	3652	15306	0	0	0	91631	0	0	0	0	0	0	0	567	3716	0	0	4415	0	0	0	29060	0	0	0	0	0	0	0	0	0	0	797	0	0	0	0	0	0	18943	0	0	0	774	0	0	0	0	0	0	27540	0	1850	0	4570	0	0	0	0	0	0	0	0	0	0	0	14087	0	8197	0	0	0	0	0	0	0	0	0	0	0	3373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47037	0	0	28791	0	0	0	0	23557	0	0	0	26250	0	23375	0	0	0	1079	0	0	0	27091	0	0	0	0	12677	0	0	15764	0	0	6829	0	0	7105	18709	0	7832	5983	30032	0	121	0	0	0	0	32222	0	3395	0	0	0	22622	0	9889	0	0	0	4511	0	0	0	0	0	0	0	165	0	0	0	0	0	0	20561	66440	2854	6115	11672	0	0	0	0	0	30319	1262	0	0	20314	10703	1249	0	2864	3639	0	0	0	3107	0	0	0	0	128460	0	0	0	50668	0	0	0	0	0	0	6601	0
Species_85	0	0	0	0	3464	17028	0	17866	0	2575	0	1603	1205	0	0	0	0	0	0	440	0	0	0	0	2181	22629	57	0	0	0	0	0	7788	0	0	0	0	0	17721	769	0	23987	0	8580	8513	0	2726	0	0	0	0	0	1607	0	0	4238	59	0	0	0	0	35438	18258	0	551	19504	0	12656	1438	0	0	0	0	0	18482	0	0	7651	0	493	9835	9816	0	19075	0	0	0	0	371	389	2211	2927	0	0	6809	0	6782	190	54	975	717	0	3714	3609	0	5124	12077	0	0	0	21210	773	15568	2291	16282	0	4838	0	2626	4015	21865	0	0	0	0	0	0	15709	1705	197735	0	0	0	5402	0	0	0	0	2048	0	3219	0	0	0	0	20151	0	0	0	1288	0	0	0	0	0	0	10180	0	0	16636	905	1110	2541	12364	0	0	24996	0	0	1360	3618	0	1021	37336	2664	0	0	5501	0	7600	0	2642	0	6463	0	27819	10034	0	993	2633	0	0	0	0	0	618	0	0	0	170	3514	904	0	0	0	0	0	0	909	0	736	0	0	0	0	33164	4470	0	249	1195	0	0	3988	0	0	0	28527	0	0	0	0	48901	0	0	0	0	0	0	0	0	0	0	2715	0	0	1735	0	0	15808	2136	2160	2415	0	539	8414	2328	44018	0	743	0	14627	0	0	0	0	168	0	0	57	0	0	11251	259	0	0	0	5569	0	0	63550	20647	4525	0	0	9832	0	0	9653	0	1900	0	0	1170	1414	0	0	0	2513	0	0
Species_86	0	0	110150	505	0	2634	0	273	0	0	0	0	92	0	0	0	0	1332	0	0	0	0	0	0	3774	10442	2212	0	0	913	0	0	0	0	0	0	0	0	0	0	0	0	194	0	0	0	2644	8610	1551	0	0	0	0	0	5730	3622	49	6754	0	50	5365	0	0	0	455	0	0	0	0	7291	0	0	3174	411	444	0	0	8071	0	0	0	0	1928	0	0	0	0	1947	0	148	0	3692	0	0	0	0	17726	643	0	48	0	0	0	0	0	0	0	544	0	0	488	0	0	0	0	6808	0	0	0	0	0	0	0	367	24899	0	0	0	0	0	0	0	752	0	0	0	0	0	59572	0	0	1410	452	0	0	0	0	0	0	0	66225	0	0	0	0	0	0	2498	48	0	9194	0	0	0	0	0	240	0	0	42694	314	0	0	1914	0	910	8179	15816	0	0	257	0	0	0	0	0	0	0	0	0	0	1284	0	3520	0	657	0	930	0	17807	0	0	0	0	0	16435	0	2793	0	0	1625	0	913	0	0	1040	0	0	725	0	0	0	0	0	0	0	0	0	0	0	0	0	1203	0	0	0	1003	0	0	0	0	0	4503	0	0	23568	0	0	0	62790	0	0	0	0	70111	0	0	0	0	0	0	0	0	0	0	0	191	0	3556	1591	0	0	0	0	912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33001	0	1281	0	0
Species_87	0	0	10786	0	0	0	0	715	0	0	0	0	256	0	0	0	0	5917	0	765	0	0	0	0	2137	9143	0	0	0	0	0	0	4260	0	0	0	0	0	0	0	0	0	379	0	0	0	0	4823	2660	0	0	0	0	0	1131	2348	0	7201	0	1099	41213	0	0	0	0	0	0	0	0	20530	0	0	4239	1714	1474	0	0	2964	0	0	0	519	0	0	0	0	0	9172	0	3360	0	1551	0	0	0	0	71833	12392	0	4112	0	0	0	0	0	757	365	301	0	0	1883	0	0	301	1269	7992	0	483	0	0	0	0	0	313	31872	1130	0	0	253	0	0	0	402	0	253	0	0	0	885	0	0	2517	0	2197	0	0	0	0	0	0	32776	0	0	0	0	0	252	5192	580	0	12659	0	0	0	0	0	6888	0	0	59362	0	0	0	8805	0	39547	804	0	0	510	1089	0	0	0	0	0	260	2521	0	0	0	0	0	4383	0	0	0	7084	0	128636	0	0	0	0	0	2463	0	0	0	0	2682	0	761	0	0	442	0	0	700	0	0	488	0	0	0	0	0	0	2184	0	0	0	0	0	0	0	883	0	0	0	0	0	14073	0	0	51685	0	0	0	26152	311	0	0	0	13556	0	733	0	0	0	0	0	0	0	0	0	4426	0	5255	0	0	0	0	1595	1758	0	0	507	0	6560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	847	0	0
Species_88	0	0	5412	0	0	185	0	0	0	0	0	0	0	0	0	0	0	589	0	0	0	0	0	0	995	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2651	493	0	0	0	0	0	0	816	0	2000	0	95	17429	0	0	0	0	0	0	0	0	17046	0	0	1237	0	0	0	0	656	0	0	0	0	0	0	0	0	0	2499	0	1132	0	178	0	0	0	0	18561	2006	0	0	245	0	0	0	0	0	0	125	0	0	0	0	0	0	0	4757	0	0	0	0	0	0	0	0	7291	0	0	0	0	0	0	0	257	0	0	0	0	0	568	0	0	94	0	409	0	0	0	0	0	0	10354	0	0	0	0	0	0	1245	0	0	2980	0	0	0	0	0	883	0	0	8600	0	0	0	3560	0	11356	506	0	0	0	1163	0	0	0	0	0	0	138	0	0	0	0	0	0	0	0	0	1495	0	27202	0	0	0	0	0	1068	0	0	0	0	574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134	0	0	0	0	0	0	0	1116	0	0	0	0	0	4123	0	0	34149	0	0	0	8924	0	0	0	0	6621	0	68	0	0	0	0	0	0	0	0	0	534	0	1035	0	0	0	0	393	211	0	0	131	0	1496	0	0	0	0	0	0	0	0	0	0	700	0	0	0	0	0	0	679	0	0
Species_89	0	0	60211	0	0	746	0	0	0	0	0	0	424	0	0	0	802	3715	1966	0	0	0	0	0	779	18075	0	0	0	2809	0	0	0	0	0	0	0	0	0	0	0	0	1382	0	0	0	736	2111	48899	0	0	0	8049	0	0	1508	410	19689	0	1188	17263	0	0	0	0	801	0	0	0	11297	0	0	4280	0	0	0	0	5292	0	0	0	0	12846	0	0	0	0	52522	0	89634	0	5418	1351	0	0	0	367423	143	0	0	4387	0	0	0	0	0	5892	648	0	0	5271	0	87505	85	511	57191	0	0	0	163	0	0	0	449	3020	2482	0	0	0	0	0	0	4628	139141	0	0	0	0	7942	0	0	4500	0	4349	0	19547	0	0	0	0	27858	0	0	0	0	0	0	0	0	0	44470	0	0	0	0	719	0	0	0	97100	349	0	0	3592	0	4340	3587	7074	0	96	4624	838	0	0	0	0	0	0	0	0	0	1259	0	887247	0	32688	481	0	0	91562	0	0	0	0	0	20117	0	4432	0	0	64633	0	175	0	0	4411	0	0	98	8657	0	87	354	0	0	0	1138	0	0	0	0	0	0	0	22856	0	3150	0	0	0	0	0	4930	0	0	2416	0	0	0	14924	0	0	0	0	14838	0	0	0	0	0	317	0	0	0	0	10980	409	0	0	94	0	0	0	827	0	0	0	0	1619	6629	0	785	0	0	0	0	0	0	2163873	0	321	0	0	0	596059	28533	0	4365	0	0
Species_90	0	0	0	0	0	0	1672	81038	2031	0	0	38179	0	0	0	204936	30682	10231	7997	100243	0	0	0	40671	28956	0	20593	0	0	0	0	89	0	0	0	0	83286	0	424	0	6985	0	130497	38314	3835	2707	83534	7860	0	0	0	20708	0	0	0	4874	63871	0	949	23019	2850	0	72648	0	9541	0	757	0	14746	7975	57092	0	0	0	313251	43746	0	62760	0	0	4962	546085	4978	85828	0	0	0	0	12829	0	29120	0	13852	6499	7046	109197	0	0	0	0	11193	4821	0	140505	17521	0	0	0	66102	1085	0	92751	0	0	0	0	304	0	7266	422	0	0	0	40167	0	0	65959	25569	521	56350	0	5274	20234	0	28189	0	181	809	0	0	115793	33725	39454	1130	5588	0	19519	0	26392	0	0	41874	0	2710	0	0	31394	0	8964	33520	66619	0	0	19635	0	1446	0	33917	266	0	4289	0	9285	28609	0	0	152760	4669	0	24847	7498	5468	0	3211	134	102456	0	6377	87422	0	0	27195	0	0	3202	0	0	0	46593	0	44109	7210	45	0	0	0	0	23323	0	0	0	3003	0	0	0	1182	3327	74268	0	0	13813	24575	2838	55792	0	0	9240	0	5070	48856	19973	6114	96815	0	0	0	2394	16203	0	0	25675	0	0	0	17960	0	0	0	27919	0	19853	0	483	36103	990	0	128090	15015	309	546	10721	0	0	23686	10572	0	0	15808	0	0	0	24679	0	7629	17320	1535	0	2511	32310	282534	0	139127	9306	0	66028	614	0	0	0	0	9718	0	2303	10274	0	0	29986	0	3746	1367
Species_91	8788	0	14291	0	69381	0	0	0	0	467	4312	0	1216	0	0	0	0	0	0	0	2235	577	0	0	0	9285	0	0	4561	0	0	0	0	0	0	0	0	2221	3482	740	0	3233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3421	0	0	0	0	0	0	0	2133	5439	0	0	0	0	0	0	0	0	0	0	0	0	235	0	0	0	0	5474	913	3990	0	0	0	0	222	0	0	0	351	125703	0	0	2074	0	0	0	0	0	0	0	705	0	0	709	0	0	1357	0	0	6300	8265	0	0	0	0	6498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	356	0	1449	0	6540	0	0	20792	0	0	0	0	0	0	0	0	0	0	18366	2719	0	0	1493	0	0	0	453	0	3680	0	0	0	0	0	0	62308	0	0	0	1901	0	120	0	1527	1130	0	0	12778	0	1405	0	0	0	0	0	0	0	0	0	0	0	871	13443	0	0	0	1321	0	0	18451	2008	0	4822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1101	0	0	0	857	0	0	113	7922	0	3344	0	1371	0	11508	0	0	6451	0	8685	0	0	0	459	0	0	0	0	0	0	0	0	0	0	7220	0	0	4574	356	0	0	0	1208	0	0	0	0	0	2801	0	4351	7268	1249	0	0	0	1242	0	0	0	0	0	3435	0	1499
Species_92	0	0	0	0	0	0	0	1602	0	0	0	5045	0	0	0	25960	7248	3693	0	12998	0	0	0	6641	1463	0	4055	436	0	0	0	0	0	0	0	0	11881	0	0	0	375	0	17768	2225	132	0	24964	2539	0	0	0	127	0	0	0	1093	7897	0	137	253	0	0	5346	0	0	0	0	0	967	574	4899	0	0	0	9547	6356	0	2182	0	0	251	65818	139	1958	0	0	0	0	1880	0	266	0	1667	1969	132	1139	0	0	0	0	4866	0	0	13314	976	0	0	0	14331	0	0	11130	0	0	0	0	0	0	451	0	0	0	0	4023	0	0	9293	265	0	3535	0	2248	5737	0	1398	0	0	0	0	0	7454	2185	432	0	529	0	636	0	8609	0	0	10577	0	0	0	0	0	0	799	1387	1392	0	0	534	0	0	0	3397	139	0	278	0	0	2282	0	0	46612	1394	0	8155	2407	1287	0	125	0	3408	0	0	10217	0	0	8377	0	0	2532	0	0	0	8498	0	422	5121	0	0	0	0	0	1925	0	0	0	0	0	0	0	0	0	0	0	0	945	326	2141	2145	0	0	1378	0	0	716	3963	2567	11472	0	0	0	0	8259	0	0	274	0	0	0	555	0	0	0	1479	0	8264	0	0	2582	0	0	8269	256	0	0	1370	0	0	4020	1027	0	0	0	0	0	0	575	0	0	4764	0	0	0	396	22903	0	16481	0	0	394	0	0	0	0	0	1276	0	0	0	0	0	4146	0	0	0
